,country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
116521,US,United States,Kentucky,,2020-03-27,-36.0,-9.0,65.0,-32.0,-42.0,18.0
116522,US,United States,Kentucky,,2020-03-28,-38.0,-6.0,100.0,-28.0,-29.0,9.0
116523,US,United States,Kentucky,,2020-03-29,-37.0,-11.0,68.0,-34.0,-34.0,9.0
116524,US,United States,Kentucky,,2020-03-30,-33.0,-10.0,32.0,-31.0,-43.0,16.0
116525,US,United States,Kentucky,,2020-03-31,-37.0,-11.0,-10.0,-29.0,-45.0,18.0
116526,US,United States,Kentucky,,2020-04-01,-32.0,-1.0,13.0,-27.0,-46.0,17.0
116527,US,United States,Kentucky,,2020-04-02,-33.0,-3.0,42.0,-30.0,-46.0,17.0
116528,US,United States,Kentucky,,2020-04-03,-32.0,2.0,68.0,-32.0,-46.0,18.0
116529,US,United States,Kentucky,,2020-04-04,-39.0,1.0,90.0,-30.0,-32.0,10.0
116530,US,United States,Kentucky,,2020-04-05,-39.0,-5.0,57.0,-37.0,-36.0,9.0
116531,US,United States,Kentucky,,2020-04-06,-33.0,-4.0,37.0,-33.0,-46.0,17.0
116532,US,United States,Kentucky,,2020-04-07,-33.0,-3.0,55.0,-28.0,-47.0,16.0
116533,US,United States,Kentucky,,2020-04-08,-34.0,-3.0,47.0,-30.0,-48.0,17.0
116534,US,United States,Kentucky,,2020-04-09,-35.0,-3.0,21.0,-34.0,-48.0,18.0
116535,US,United States,Kentucky,,2020-04-10,-36.0,-4.0,29.0,-39.0,-52.0,21.0
116536,US,United States,Kentucky,,2020-04-11,-39.0,3.0,60.0,-36.0,-33.0,10.0
122288,US,United States,Louisiana,,2020-02-15,8.0,6.0,26.0,13.0,2.0,-1.0
122289,US,United States,Louisiana,,2020-02-16,5.0,3.0,-3.0,8.0,-1.0,0.0
122290,US,United States,Louisiana,,2020-02-17,2.0,0.0,14.0,4.0,-3.0,2.0
122291,US,United States,Louisiana,,2020-02-18,3.0,2.0,13.0,3.0,1.0,0.0
122292,US,United States,Louisiana,,2020-02-19,4.0,0.0,16.0,11.0,1.0,0.0
122293,US,United States,Louisiana,,2020-02-20,0.0,-1.0,-24.0,1.0,-1.0,3.0
122294,US,United States,Louisiana,,2020-02-21,8.0,5.0,13.0,16.0,-1.0,0.0
122295,US,United States,Louisiana,,2020-02-22,9.0,9.0,27.0,41.0,0.0,-2.0
122296,US,United States,Louisiana,,2020-02-23,17.0,11.0,42.0,33.0,1.0,-2.0
122297,US,United States,Louisiana,,2020-02-24,16.0,8.0,37.0,14.0,-15.0,3.0
122298,US,United States,Louisiana,,2020-02-25,16.0,7.0,46.0,24.0,-37.0,5.0
122299,US,United States,Louisiana,,2020-02-26,19.0,10.0,25.0,18.0,-8.0,0.0
122300,US,United States,Louisiana,,2020-02-27,14.0,8.0,17.0,13.0,-3.0,0.0
122301,US,United States,Louisiana,,2020-02-28,11.0,8.0,22.0,10.0,-2.0,0.0
122302,US,United States,Louisiana,,2020-02-29,12.0,8.0,32.0,13.0,3.0,-2.0
122303,US,United States,Louisiana,,2020-03-01,16.0,12.0,31.0,15.0,3.0,-2.0
122304,US,United States,Louisiana,,2020-03-02,12.0,7.0,20.0,8.0,5.0,-1.0
122305,US,United States,Louisiana,,2020-03-03,16.0,15.0,18.0,6.0,3.0,-2.0
122306,US,United States,Louisiana,,2020-03-04,7.0,4.0,-1.0,5.0,1.0,1.0
122307,US,United States,Louisiana,,2020-03-05,12.0,11.0,15.0,8.0,2.0,-1.0
122308,US,United States,Louisiana,,2020-03-06,8.0,7.0,30.0,9.0,3.0,-1.0
122309,US,United States,Louisiana,,2020-03-07,11.0,8.0,32.0,13.0,3.0,-2.0
122310,US,United States,Louisiana,,2020-03-08,15.0,13.0,62.0,16.0,2.0,-2.0
122311,US,United States,Louisiana,,2020-03-09,8.0,7.0,27.0,8.0,3.0,0.0
122312,US,United States,Louisiana,,2020-03-10,11.0,12.0,20.0,5.0,1.0,0.0
122313,US,United States,Louisiana,,2020-03-11,14.0,14.0,54.0,10.0,1.0,-2.0
122314,US,United States,Louisiana,,2020-03-12,11.0,25.0,35.0,5.0,0.0,-1.0
122315,US,United States,Louisiana,,2020-03-13,5.0,36.0,22.0,0.0,-1.0,0.0
122316,US,United States,Louisiana,,2020-03-14,-4.0,21.0,9.0,-1.0,-1.0,2.0
122317,US,United States,Louisiana,,2020-03-15,-5.0,16.0,23.0,0.0,-4.0,2.0
122318,US,United States,Louisiana,,2020-03-16,-3.0,24.0,8.0,-7.0,-11.0,5.0
122319,US,United States,Louisiana,,2020-03-17,-18.0,18.0,-3.0,-17.0,-20.0,9.0
122320,US,United States,Louisiana,,2020-03-18,-20.0,12.0,11.0,-17.0,-24.0,9.0
122321,US,United States,Louisiana,,2020-03-19,-25.0,15.0,-2.0,-24.0,-26.0,11.0
122322,US,United States,Louisiana,,2020-03-20,-32.0,8.0,-16.0,-33.0,-29.0,15.0
122323,US,United States,Louisiana,,2020-03-21,-42.0,-2.0,-38.0,-36.0,-24.0,12.0
122324,US,United States,Louisiana,,2020-03-22,-40.0,-1.0,-20.0,-40.0,-28.0,10.0
122325,US,United States,Louisiana,,2020-03-23,-35.0,-5.0,-21.0,-39.0,-34.0,15.0
122326,US,United States,Louisiana,,2020-03-24,-43.0,-14.0,-19.0,-36.0,-42.0,18.0
122327,US,United States,Louisiana,,2020-03-25,-39.0,-13.0,-6.0,-35.0,-43.0,17.0
122328,US,United States,Louisiana,,2020-03-26,-39.0,-12.0,-14.0,-39.0,-43.0,18.0
122329,US,United States,Louisiana,,2020-03-27,-42.0,-13.0,-20.0,-44.0,-43.0,20.0
122330,US,United States,Louisiana,,2020-03-28,-47.0,-16.0,-38.0,-46.0,-33.0,14.0
122331,US,United States,Louisiana,,2020-03-29,-45.0,-16.0,-18.0,-49.0,-35.0,11.0
122332,US,United States,Louisiana,,2020-03-30,-40.0,-17.0,-23.0,-45.0,-42.0,17.0
122333,US,United States,Louisiana,,2020-03-31,-37.0,-8.0,-25.0,-42.0,-45.0,18.0
122334,US,United States,Louisiana,,2020-04-01,-32.0,-3.0,-5.0,-38.0,-45.0,17.0
122335,US,United States,Louisiana,,2020-04-02,-38.0,-6.0,-20.0,-44.0,-45.0,19.0
122336,US,United States,Louisiana,,2020-04-03,-39.0,-3.0,-19.0,-48.0,-45.0,20.0
122337,US,United States,Louisiana,,2020-04-04,-50.0,-12.0,-47.0,-52.0,-36.0,16.0
122338,US,United States,Louisiana,,2020-04-05,-46.0,-10.0,-19.0,-54.0,-37.0,12.0
122339,US,United States,Louisiana,,2020-04-06,-40.0,-13.0,-19.0,-47.0,-43.0,18.0
122340,US,United States,Louisiana,,2020-04-07,-41.0,-9.0,-19.0,-44.0,-45.0,18.0
122341,US,United States,Louisiana,,2020-04-08,-39.0,-9.0,-9.0,-42.0,-46.0,17.0
122342,US,United States,Louisiana,,2020-04-09,-38.0,-3.0,-15.0,-45.0,-46.0,18.0
122343,US,United States,Louisiana,,2020-04-10,-44.0,-6.0,-19.0,-54.0,-58.0,24.0
122344,US,United States,Louisiana,,2020-04-11,-45.0,-2.0,-35.0,-54.0,-36.0,14.0
125808,US,United States,Maine,,2020-02-15,4.0,-3.0,-6.0,13.0,-3.0,1.0
125809,US,United States,Maine,,2020-02-16,14.0,8.0,47.0,17.0,3.0,-2.0
125810,US,United States,Maine,,2020-02-17,15.0,5.0,32.0,12.0,-33.0,6.0
125811,US,United States,Maine,,2020-02-18,-9.0,-7.0,-8.0,4.0,-13.0,5.0
125812,US,United States,Maine,,2020-02-19,6.0,-1.0,5.0,13.0,-12.0,2.0
125813,US,United States,Maine,,2020-02-20,8.0,2.0,5.0,8.0,-9.0,2.0
125814,US,United States,Maine,,2020-02-21,3.0,-4.0,-2.0,4.0,-11.0,3.0
125815,US,United States,Maine,,2020-02-22,6.0,-3.0,23.0,10.0,-1.0,-1.0
125816,US,United States,Maine,,2020-02-23,14.0,10.0,55.0,33.0,6.0,-2.0
125817,US,United States,Maine,,2020-02-24,6.0,4.0,22.0,8.0,3.0,0.0
125818,US,United States,Maine,,2020-02-25,4.0,0.0,11.0,6.0,3.0,0.0
125819,US,United States,Maine,,2020-02-26,12.0,9.0,8.0,12.0,2.0,-1.0
125820,US,United States,Maine,,2020-02-27,-10.0,-11.0,-16.0,-9.0,-5.0,5.0
125821,US,United States,Maine,,2020-02-28,8.0,1.0,2.0,9.0,2.0,0.0
125822,US,United States,Maine,,2020-02-29,10.0,-1.0,1.0,15.0,1.0,-1.0
125823,US,United States,Maine,,2020-03-01,19.0,12.0,19.0,26.0,6.0,-2.0
125824,US,United States,Maine,,2020-03-02,7.0,5.0,6.0,9.0,3.0,0.0
125825,US,United States,Maine,,2020-03-03,20.0,10.0,55.0,12.0,2.0,-2.0
125826,US,United States,Maine,,2020-03-04,8.0,3.0,0.0,8.0,1.0,0.0
125827,US,United States,Maine,,2020-03-05,9.0,7.0,26.0,8.0,4.0,-1.0
125828,US,United States,Maine,,2020-03-06,5.0,0.0,6.0,5.0,2.0,0.0
125829,US,United States,Maine,,2020-03-07,9.0,-1.0,-1.0,9.0,1.0,0.0
125830,US,United States,Maine,,2020-03-08,18.0,11.0,58.0,32.0,7.0,-2.0
125831,US,United States,Maine,,2020-03-09,8.0,7.0,50.0,8.0,2.0,0.0
125832,US,United States,Maine,,2020-03-10,5.0,4.0,21.0,6.0,2.0,1.0
125833,US,United States,Maine,,2020-03-11,10.0,11.0,24.0,5.0,1.0,0.0
125834,US,United States,Maine,,2020-03-12,9.0,28.0,18.0,4.0,3.0,0.0
125835,US,United States,Maine,,2020-03-13,-4.0,17.0,-19.0,-9.0,-3.0,4.0
125836,US,United States,Maine,,2020-03-14,-1.0,19.0,18.0,-6.0,-1.0,2.0
125837,US,United States,Maine,,2020-03-15,0.0,26.0,39.0,0.0,2.0,2.0
125838,US,United States,Maine,,2020-03-16,-7.0,24.0,14.0,-11.0,-14.0,6.0
125839,US,United States,Maine,,2020-03-17,-24.0,7.0,-19.0,-18.0,-23.0,11.0
125840,US,United States,Maine,,2020-03-18,-25.0,9.0,43.0,-18.0,-28.0,11.0
125841,US,United States,Maine,,2020-03-19,-35.0,0.0,-9.0,-30.0,-31.0,14.0
125842,US,United States,Maine,,2020-03-20,-38.0,-4.0,-1.0,-36.0,-34.0,17.0
125843,US,United States,Maine,,2020-03-21,-41.0,-9.0,36.0,-37.0,-24.0,10.0
125844,US,United States,Maine,,2020-03-22,-38.0,-8.0,52.0,-35.0,-24.0,8.0
125845,US,United States,Maine,,2020-03-23,-37.0,-9.0,-7.0,-38.0,-36.0,15.0
125846,US,United States,Maine,,2020-03-24,-43.0,-17.0,-2.0,-40.0,-42.0,18.0
125847,US,United States,Maine,,2020-03-25,-40.0,-10.0,13.0,-42.0,-41.0,17.0
125848,US,United States,Maine,,2020-03-26,-40.0,-10.0,46.0,-42.0,-41.0,17.0
125849,US,United States,Maine,,2020-03-27,-44.0,-16.0,18.0,-51.0,-42.0,19.0
125850,US,United States,Maine,,2020-03-28,-46.0,-17.0,41.0,-48.0,-31.0,11.0
125851,US,United States,Maine,,2020-03-29,-50.0,-22.0,-24.0,-56.0,-31.0,10.0
125852,US,United States,Maine,,2020-03-30,-46.0,-23.0,-29.0,-52.0,-44.0,18.0
125853,US,United States,Maine,,2020-03-31,-38.0,-11.0,21.0,-41.0,-44.0,17.0
125854,US,United States,Maine,,2020-04-01,-33.0,1.0,-4.0,-45.0,-44.0,17.0
125855,US,United States,Maine,,2020-04-02,-56.0,-27.0,-42.0,-56.0,-47.0,22.0
125856,US,United States,Maine,,2020-04-03,-53.0,-22.0,-40.0,-59.0,-47.0,23.0
125857,US,United States,Maine,,2020-04-04,-54.0,-24.0,13.0,-60.0,-34.0,14.0
125858,US,United States,Maine,,2020-04-05,-50.0,-23.0,20.0,-59.0,-34.0,10.0
125859,US,United States,Maine,,2020-04-06,-42.0,-17.0,40.0,-51.0,-45.0,17.0
125860,US,United States,Maine,,2020-04-07,-43.0,-18.0,37.0,-47.0,-47.0,18.0
125861,US,United States,Maine,,2020-04-08,-41.0,-15.0,28.0,-48.0,-47.0,18.0
125862,US,United States,Maine,,2020-04-09,-51.0,-22.0,-25.0,-56.0,-48.0,19.0
125863,US,United States,Maine,,2020-04-10,-47.0,-22.0,-30.0,-58.0,-56.0,18.0
125864,US,United States,Maine,,2020-04-11,-43.0,-2.0,-16.0,-55.0,-33.0,10.0
126777,US,United States,Maryland,,2020-02-15,2.0,0.0,4.0,1.0,0.0,-1.0
126778,US,United States,Maryland,,2020-02-16,5.0,0.0,20.0,-1.0,0.0,-1.0
126779,US,United States,Maryland,,2020-02-17,8.0,-1.0,40.0,-18.0,-33.0,8.0
126780,US,United States,Maryland,,2020-02-18,2.0,0.0,21.0,4.0,2.0,0.0
126781,US,United States,Maryland,,2020-02-19,2.0,0.0,7.0,1.0,2.0,0.0
126782,US,United States,Maryland,,2020-02-20,1.0,0.0,-6.0,0.0,2.0,0.0
126783,US,United States,Maryland,,2020-02-21,-1.0,-3.0,-4.0,-1.0,3.0,0.0
126784,US,United States,Maryland,,2020-02-22,5.0,3.0,52.0,6.0,4.0,-2.0
126785,US,United States,Maryland,,2020-02-23,6.0,4.0,75.0,6.0,3.0,-1.0
126786,US,United States,Maryland,,2020-02-24,1.0,-1.0,10.0,-1.0,4.0,0.0
126787,US,United States,Maryland,,2020-02-25,1.0,-3.0,-6.0,-1.0,3.0,0.0
126788,US,United States,Maryland,,2020-02-26,3.0,1.0,-2.0,1.0,2.0,0.0
126789,US,United States,Maryland,,2020-02-27,3.0,0.0,-4.0,-1.0,2.0,0.0
126790,US,United States,Maryland,,2020-02-28,2.0,0.0,4.0,1.0,3.0,0.0
126791,US,United States,Maryland,,2020-02-29,5.0,3.0,-3.0,0.0,4.0,-1.0
126792,US,United States,Maryland,,2020-03-01,8.0,6.0,31.0,2.0,3.0,-1.0
126793,US,United States,Maryland,,2020-03-02,4.0,2.0,21.0,-1.0,4.0,0.0
126794,US,United States,Maryland,,2020-03-03,7.0,6.0,24.0,1.0,4.0,-1.0
126795,US,United States,Maryland,,2020-03-04,7.0,5.0,48.0,3.0,3.0,-1.0
126796,US,United States,Maryland,,2020-03-05,6.0,4.0,29.0,1.0,3.0,-1.0
126797,US,United States,Maryland,,2020-03-06,1.0,0.0,3.0,-3.0,2.0,1.0
126798,US,United States,Maryland,,2020-03-07,6.0,6.0,34.0,4.0,4.0,-1.0
126799,US,United States,Maryland,,2020-03-08,7.0,6.0,100.0,5.0,2.0,-1.0
126800,US,United States,Maryland,,2020-03-09,6.0,5.0,84.0,-1.0,3.0,0.0
126801,US,United States,Maryland,,2020-03-10,5.0,5.0,37.0,-2.0,2.0,0.0
126802,US,United States,Maryland,,2020-03-11,4.0,6.0,27.0,-2.0,1.0,0.0
126803,US,United States,Maryland,,2020-03-12,8.0,19.0,33.0,-7.0,-1.0,1.0
126804,US,United States,Maryland,,2020-03-13,1.0,19.0,39.0,-13.0,-4.0,3.0
126805,US,United States,Maryland,,2020-03-14,-7.0,11.0,66.0,-11.0,-2.0,3.0
126806,US,United States,Maryland,,2020-03-15,-13.0,2.0,20.0,-19.0,-11.0,5.0
126807,US,United States,Maryland,,2020-03-16,-7.0,16.0,12.0,-28.0,-24.0,10.0
126808,US,United States,Maryland,,2020-03-17,-20.0,4.0,52.0,-33.0,-32.0,14.0
126809,US,United States,Maryland,,2020-03-18,-23.0,0.0,39.0,-37.0,-37.0,16.0
126810,US,United States,Maryland,,2020-03-19,-24.0,1.0,42.0,-41.0,-39.0,17.0
126811,US,United States,Maryland,,2020-03-20,-27.0,1.0,54.0,-42.0,-39.0,18.0
126812,US,United States,Maryland,,2020-03-21,-36.0,-4.0,34.0,-38.0,-25.0,12.0
126813,US,United States,Maryland,,2020-03-22,-40.0,-15.0,33.0,-45.0,-33.0,11.0
126814,US,United States,Maryland,,2020-03-23,-35.0,-15.0,-45.0,-56.0,-46.0,22.0
126815,US,United States,Maryland,,2020-03-24,-38.0,-17.0,31.0,-51.0,-49.0,21.0
126816,US,United States,Maryland,,2020-03-25,-44.0,-25.0,-43.0,-58.0,-52.0,24.0
126817,US,United States,Maryland,,2020-03-26,-36.0,-16.0,53.0,-52.0,-51.0,22.0
126818,US,United States,Maryland,,2020-03-27,-39.0,-19.0,41.0,-51.0,-49.0,23.0
126819,US,United States,Maryland,,2020-03-28,-48.0,-26.0,-28.0,-53.0,-36.0,16.0
126820,US,United States,Maryland,,2020-03-29,-45.0,-25.0,29.0,-51.0,-39.0,13.0
126821,US,United States,Maryland,,2020-03-30,-26.0,-3.0,28.0,-52.0,-50.0,20.0
126822,US,United States,Maryland,,2020-03-31,-48.0,-29.0,-26.0,-60.0,-55.0,25.0
126823,US,United States,Maryland,,2020-04-01,-43.0,-22.0,-14.0,-56.0,-56.0,25.0
126824,US,United States,Maryland,,2020-04-02,-42.0,-21.0,0.0,-56.0,-56.0,25.0
126825,US,United States,Maryland,,2020-04-03,-41.0,-19.0,-1.0,-54.0,-54.0,26.0
126826,US,United States,Maryland,,2020-04-04,-47.0,-22.0,1.0,-50.0,-39.0,16.0
126827,US,United States,Maryland,,2020-04-05,-47.0,-25.0,35.0,-53.0,-42.0,14.0
126828,US,United States,Maryland,,2020-04-06,-40.0,-22.0,20.0,-55.0,-55.0,23.0
126829,US,United States,Maryland,,2020-04-07,-41.0,-21.0,7.0,-57.0,-56.0,25.0
126830,US,United States,Maryland,,2020-04-08,-40.0,-20.0,34.0,-55.0,-57.0,24.0
126831,US,United States,Maryland,,2020-04-09,-42.0,-21.0,-12.0,-58.0,-58.0,26.0
126832,US,United States,Maryland,,2020-04-10,-43.0,-21.0,-27.0,-60.0,-59.0,28.0
126833,US,United States,Maryland,,2020-04-11,-43.0,-14.0,24.0,-49.0,-39.0,15.0
128202,US,United States,Massachusetts,,2020-02-15,2.0,-4.0,0.0,3.0,-2.0,0.0
128203,US,United States,Massachusetts,,2020-02-16,6.0,-4.0,3.0,-1.0,0.0,0.0
128204,US,United States,Massachusetts,,2020-02-17,11.0,-2.0,32.0,-26.0,-42.0,9.0
128205,US,United States,Massachusetts,,2020-02-18,-4.0,-10.0,-18.0,-4.0,-10.0,3.0
128206,US,United States,Massachusetts,,2020-02-19,3.0,-3.0,3.0,-2.0,-10.0,2.0
128207,US,United States,Massachusetts,,2020-02-20,3.0,-2.0,-1.0,-2.0,-8.0,2.0
128208,US,United States,Massachusetts,,2020-02-21,0.0,-6.0,-9.0,-3.0,-9.0,3.0
128209,US,United States,Massachusetts,,2020-02-22,5.0,-2.0,49.0,5.0,1.0,-1.0
128210,US,United States,Massachusetts,,2020-02-23,9.0,1.0,66.0,6.0,3.0,-1.0
128211,US,United States,Massachusetts,,2020-02-24,4.0,0.0,51.0,1.0,4.0,-1.0
128212,US,United States,Massachusetts,,2020-02-25,2.0,-3.0,12.0,2.0,3.0,0.0
128213,US,United States,Massachusetts,,2020-02-26,5.0,0.0,3.0,5.0,2.0,0.0
128214,US,United States,Massachusetts,,2020-02-27,4.0,0.0,-1.0,5.0,3.0,0.0
128215,US,United States,Massachusetts,,2020-02-28,5.0,1.0,-2.0,7.0,3.0,0.0
128216,US,United States,Massachusetts,,2020-02-29,9.0,0.0,26.0,11.0,2.0,-1.0
128217,US,United States,Massachusetts,,2020-03-01,10.0,4.0,-1.0,11.0,3.0,-1.0
128218,US,United States,Massachusetts,,2020-03-02,7.0,5.0,21.0,2.0,3.0,0.0
128219,US,United States,Massachusetts,,2020-03-03,11.0,6.0,49.0,4.0,1.0,-1.0
128220,US,United States,Massachusetts,,2020-03-04,4.0,3.0,5.0,0.0,2.0,0.0
128221,US,United States,Massachusetts,,2020-03-05,7.0,7.0,30.0,1.0,4.0,-1.0
128222,US,United States,Massachusetts,,2020-03-06,2.0,2.0,1.0,-1.0,3.0,1.0
128223,US,United States,Massachusetts,,2020-03-07,7.0,3.0,24.0,0.0,1.0,-1.0
128224,US,United States,Massachusetts,,2020-03-08,9.0,5.0,47.0,0.0,2.0,0.0
128225,US,United States,Massachusetts,,2020-03-09,10.0,7.0,102.0,-3.0,1.0,0.0
128226,US,United States,Massachusetts,,2020-03-10,5.0,7.0,33.0,-7.0,0.0,1.0
128227,US,United States,Massachusetts,,2020-03-11,5.0,13.0,25.0,-10.0,-3.0,1.0
128228,US,United States,Massachusetts,,2020-03-12,5.0,32.0,14.0,-17.0,-5.0,3.0
128229,US,United States,Massachusetts,,2020-03-13,-5.0,30.0,-16.0,-26.0,-14.0,8.0
128230,US,United States,Massachusetts,,2020-03-14,-11.0,16.0,61.0,-19.0,-4.0,4.0
128231,US,United States,Massachusetts,,2020-03-15,-15.0,5.0,43.0,-26.0,-8.0,5.0
128232,US,United States,Massachusetts,,2020-03-16,-12.0,16.0,8.0,-41.0,-30.0,12.0
128233,US,United States,Massachusetts,,2020-03-17,-32.0,0.0,-19.0,-50.0,-39.0,17.0
128234,US,United States,Massachusetts,,2020-03-18,-31.0,1.0,53.0,-50.0,-42.0,17.0
128235,US,United States,Massachusetts,,2020-03-19,-39.0,-3.0,-36.0,-59.0,-44.0,21.0
128236,US,United States,Massachusetts,,2020-03-20,-34.0,11.0,20.0,-56.0,-44.0,20.0
128237,US,United States,Massachusetts,,2020-03-21,-42.0,-5.0,71.0,-50.0,-30.0,12.0
128238,US,United States,Massachusetts,,2020-03-22,-46.0,-19.0,22.0,-59.0,-33.0,12.0
128239,US,United States,Massachusetts,,2020-03-23,-40.0,-12.0,-33.0,-66.0,-50.0,21.0
128240,US,United States,Massachusetts,,2020-03-24,-49.0,-21.0,-2.0,-68.0,-55.0,24.0
128241,US,United States,Massachusetts,,2020-03-25,-52.0,-25.0,-21.0,-70.0,-57.0,26.0
128242,US,United States,Massachusetts,,2020-03-26,-47.0,-17.0,42.0,-68.0,-56.0,25.0
128243,US,United States,Massachusetts,,2020-03-27,-48.0,-19.0,46.0,-67.0,-55.0,26.0
128244,US,United States,Massachusetts,,2020-03-28,-52.0,-23.0,57.0,-63.0,-41.0,15.0
128245,US,United States,Massachusetts,,2020-03-29,-59.0,-36.0,-56.0,-73.0,-42.0,16.0
128246,US,United States,Massachusetts,,2020-03-30,-49.0,-25.0,-28.0,-72.0,-58.0,24.0
128247,US,United States,Massachusetts,,2020-03-31,-46.0,-20.0,11.0,-69.0,-58.0,25.0
128248,US,United States,Massachusetts,,2020-04-01,-46.0,-16.0,-2.0,-69.0,-59.0,25.0
128249,US,United States,Massachusetts,,2020-04-02,-50.0,-17.0,-30.0,-73.0,-59.0,27.0
128250,US,United States,Massachusetts,,2020-04-03,-54.0,-22.0,-54.0,-74.0,-59.0,30.0
128251,US,United States,Massachusetts,,2020-04-04,-53.0,-19.0,29.0,-64.0,-43.0,16.0
128252,US,United States,Massachusetts,,2020-04-05,-53.0,-27.0,25.0,-68.0,-42.0,14.0
128253,US,United States,Massachusetts,,2020-04-06,-44.0,-19.0,51.0,-69.0,-59.0,23.0
128254,US,United States,Massachusetts,,2020-04-07,-46.0,-21.0,41.0,-70.0,-60.0,25.0
128255,US,United States,Massachusetts,,2020-04-08,-51.0,-22.0,-13.0,-73.0,-61.0,26.0
128256,US,United States,Massachusetts,,2020-04-09,-54.0,-25.0,-42.0,-75.0,-61.0,28.0
128257,US,United States,Massachusetts,,2020-04-10,-50.0,-16.0,-25.0,-73.0,-61.0,29.0
128258,US,United States,Massachusetts,,2020-04-11,-49.0,-12.0,33.0,-64.0,-44.0,16.0
129057,US,United States,Michigan,,2020-02-15,2.0,0.0,15.0,5.0,4.0,0.0
129058,US,United States,Michigan,,2020-02-16,9.0,4.0,45.0,4.0,3.0,-1.0
129059,US,United States,Michigan,,2020-02-17,1.0,-2.0,1.0,-2.0,-13.0,4.0
129060,US,United States,Michigan,,2020-02-18,-2.0,-4.0,-4.0,2.0,-6.0,2.0
129061,US,United States,Michigan,,2020-02-19,2.0,0.0,4.0,4.0,0.0,0.0
129062,US,United States,Michigan,,2020-02-20,2.0,-1.0,2.0,5.0,0.0,0.0
129063,US,United States,Michigan,,2020-02-21,-1.0,-5.0,4.0,9.0,0.0,1.0
129064,US,United States,Michigan,,2020-02-22,9.0,4.0,56.0,17.0,8.0,-2.0
129065,US,United States,Michigan,,2020-02-23,12.0,6.0,90.0,18.0,6.0,-2.0
129066,US,United States,Michigan,,2020-02-24,1.0,0.0,14.0,6.0,2.0,0.0
129067,US,United States,Michigan,,2020-02-25,4.0,3.0,2.0,5.0,2.0,0.0
129068,US,United States,Michigan,,2020-02-26,-8.0,-9.0,-12.0,1.0,-11.0,5.0
129069,US,United States,Michigan,,2020-02-27,1.0,-3.0,-7.0,7.0,-8.0,3.0
129070,US,United States,Michigan,,2020-02-28,2.0,-2.0,-2.0,15.0,0.0,0.0
129071,US,United States,Michigan,,2020-02-29,13.0,6.0,23.0,28.0,6.0,-2.0
129072,US,United States,Michigan,,2020-03-01,17.0,10.0,57.0,23.0,5.0,-2.0
129073,US,United States,Michigan,,2020-03-02,9.0,4.0,28.0,5.0,2.0,-1.0
129074,US,United States,Michigan,,2020-03-03,12.0,7.0,14.0,8.0,1.0,-1.0
129075,US,United States,Michigan,,2020-03-04,11.0,5.0,22.0,9.0,1.0,-1.0
129076,US,United States,Michigan,,2020-03-05,10.0,4.0,20.0,9.0,1.0,-1.0
129077,US,United States,Michigan,,2020-03-06,2.0,-5.0,0.0,7.0,0.0,1.0
129078,US,United States,Michigan,,2020-03-07,14.0,8.0,61.0,14.0,8.0,-2.0
129079,US,United States,Michigan,,2020-03-08,17.0,11.0,155.0,14.0,5.0,-2.0
129080,US,United States,Michigan,,2020-03-09,6.0,4.0,31.0,3.0,2.0,0.0
129081,US,United States,Michigan,,2020-03-10,11.0,5.0,48.0,5.0,-1.0,0.0
129082,US,United States,Michigan,,2020-03-11,7.0,14.0,14.0,4.0,1.0,0.0
129083,US,United States,Michigan,,2020-03-12,7.0,28.0,28.0,2.0,-1.0,1.0
129084,US,United States,Michigan,,2020-03-13,-5.0,29.0,8.0,-3.0,-7.0,4.0
129085,US,United States,Michigan,,2020-03-14,-13.0,13.0,16.0,-5.0,2.0,4.0
129086,US,United States,Michigan,,2020-03-15,-11.0,10.0,87.0,-8.0,-4.0,3.0
129087,US,United States,Michigan,,2020-03-16,-17.0,24.0,13.0,-17.0,-21.0,9.0
129088,US,United States,Michigan,,2020-03-17,-29.0,10.0,45.0,-19.0,-28.0,11.0
129089,US,United States,Michigan,,2020-03-18,-33.0,4.0,10.0,-24.0,-31.0,13.0
129090,US,United States,Michigan,,2020-03-19,-34.0,9.0,9.0,-30.0,-34.0,15.0
129091,US,United States,Michigan,,2020-03-20,-41.0,2.0,-2.0,-32.0,-37.0,18.0
129092,US,United States,Michigan,,2020-03-21,-46.0,-5.0,33.0,-32.0,-26.0,11.0
129093,US,United States,Michigan,,2020-03-22,-47.0,-15.0,48.0,-41.0,-31.0,9.0
129094,US,United States,Michigan,,2020-03-23,-34.0,12.0,-1.0,-40.0,-43.0,17.0
129095,US,United States,Michigan,,2020-03-24,-59.0,-29.0,3.0,-50.0,-57.0,25.0
129096,US,United States,Michigan,,2020-03-25,-53.0,-22.0,66.0,-46.0,-58.0,23.0
129097,US,United States,Michigan,,2020-03-26,-56.0,-25.0,12.0,-51.0,-59.0,25.0
129098,US,United States,Michigan,,2020-03-27,-58.0,-26.0,22.0,-52.0,-58.0,27.0
129099,US,United States,Michigan,,2020-03-28,-63.0,-29.0,-22.0,-56.0,-44.0,17.0
